time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
11-May-2025 00:00:00	-1977532.91649416	-6625432.97037941	10130804.5181397	-4385.10806437345	-2617.45052810373	-2534.39386089313	32.2342709314544	36.115312394686	29.7690161317587	56.829203173202
11-May-2025 00:00:30	-2108889.78922732	-6703310.54935326	10053790.6926343	-4371.88196617704	-2574.31036717232	-2599.78114083441	30.1656574881636	35.2150383321568	33.743659215048	57.3471913318321
11-May-2025 00:01:00	-2239837.17412626	-6779886.52128619	9974822.97089475	-4357.80941109232	-2530.6781249435	-2664.65148507908	28.7717747241259	36.0959319286048	35.2573644462973	58.0845338301802
11-May-2025 00:01:30	-2370349.72241772	-6855146.25311185	9893917.04743657	-4342.89343334934	-2486.56244464373	-2728.99247987822	27.685525146313	37.7916770149022	35.6465282328427	58.8674284242201
11-May-2025 00:02:00	-2500402.17872272	-6929075.37240828	9811088.98754216	-4327.13722866709	-2441.97205754813	-2792.79182239429	26.6332055767998	39.5966018307954	35.8767799008638	59.7022767731487
11-May-2025 00:02:30	-2629969.38616997	-7001659.76991003	9726355.22390084	-4310.54415354092	-2396.91578101667	-2856.03732294089	25.4396204925142	41.0681911157444	36.5463419277221	60.5756198533737
11-May-2025 00:03:00	-2759026.29058527	-7072885.60229591	9639732.5531793	-4293.11772418533	-2351.40251707723	-2918.71690719736	24.0322714932263	42.0298738656566	37.8894594013691	61.4790330439178
11-May-2025 00:03:30	-2887547.94600924	-7142739.29442401	9551238.13252955	-4274.86161592205	-2305.44125015518	-2980.81861839593	22.4468749775551	42.5732583617792	39.779892090708	62.440246144175
11-May-2025 00:04:00	-3015509.51911976	-7211207.5418999	9460889.47602895	-4255.77966216185	-2259.04104545837	-3042.33061948322	20.8317845985293	43.060700379312	41.7344744391739	63.4819149319747
11-May-2025 00:04:30	-3142886.29360618	-7278277.31362752	9368704.45105554	-4235.87585337173	-2212.21104734539	-3103.24119525465	19.3525661742315	43.8966880794615	43.2148548439145	64.5675206357975
11-May-2025 00:05:00	-3269653.67563141	-7343935.85383286	9274701.2746027	-4215.15433636256	-2164.96047702601	-3163.53875446101	17.8980617364869	44.8363678790629	44.5255251154304	65.67467461141
11-May-2025 00:05:30	-3395787.19785951	-7408170.68461946	9178898.50952729	-4193.61941310578	-2117.29863108167	-3223.21183188838	16.3838151558302	45.6815977562219	45.9232282433659	66.8145243559658
11-May-2025 00:06:00	-3521262.52445376	-7470969.60804465	9081315.06073836	-4171.27553983481	-2069.23487938702	-3282.24909040962	14.856869510375	46.5141895199195	47.3226550351828	67.9980152498748
11-May-2025 00:06:30	-3646055.45532304	-7532320.70846286	8981970.17132291	-4148.12732590697	-2020.77866343442	-3340.63932300822	13.4112533489242	47.5214443067089	48.505731696263	69.2167276947886
11-May-2025 00:07:00	-3770141.93137608	-7592212.35432104	8880883.41861381	-4124.17953292742	-1971.93949406844	-3398.37145477308	11.9269544798881	48.4675247548148	49.7417919989675	70.4670069627798
11-May-2025 00:07:30	-3893498.03815099	-7650633.20066155	8778074.71019447	-4099.43707341198	-1922.72695009266	-3455.43454486567	10.3398299938999	49.2263811659068	51.1753325592726	71.7569742223433
11-May-2025 00:08:00	-4016100.01118858	-7707572.19070524	8673564.27984906	-4073.90500990176	-1873.15067588945	-3511.81778845714	8.73573963576928	49.9601423377171	52.6246491987258	73.086815997674
