time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
09-Mar-2025 00:00:00	11557550.4331977	3985076.46433881	347898.38142437	472.039741752357	-1897.68942634325	5374.53563009316	-16.2225273605436	-60.0368655920029	-128.603086503106	142.850794475219
09-Mar-2025 00:00:30	11570577.501987	3927756.44466974	509095.248313353	396.409997017262	-1923.56466045371	5371.73061116396	-12.390257043764	-58.261626901105	-127.870260335854	141.062890645036
09-Mar-2025 00:01:00	11581334.3098201	3869665.75717052	670192.133931542	320.692011696322	-1949.06602195639	5367.87022275646	-11.6081438604742	-57.4883906794712	-127.317812671186	140.176636748697
09-Mar-2025 00:01:30	11589818.4346791	3810815.69633896	831157.383563398	244.900824660959	-1974.18833534702	5362.95494459251	-12.2228188831359	-57.1667213505134	-126.84680607263	139.669408040002
09-Mar-2025 00:02:00	11596027.9062972	3751217.71017065	991959.360118299	169.051497619626	-1998.92649987664	5356.98547246543	-13.0326648112386	-56.8996810936369	-126.375928022084	139.205959800874
09-Mar-2025 00:02:30	11599961.2064531	3690883.39893409	1152566.45061562	93.1591120420463	-2023.27549070637	5349.96271830556	-13.2881093341857	-56.4426050242037	-125.84797599609	138.564261531998
09-Mar-2025 00:03:00	11601617.2696704	3629824.51240361	1312947.07266946	17.2387658196291	-2047.23036008681	5341.8878101933	-12.692325308919	-55.7003340600058	-125.236342211952	137.650876302234
09-Mar-2025 00:03:30	11600995.4836014	3568052.94771957	1473069.68097365	-58.694429971364	-2070.78623850598	5332.76209231855	-11.4016143120825	-54.7250751592219	-124.551498581655	136.520718057883
09-Mar-2025 00:04:00	11598095.6895189	3505580.74655138	1632902.77378421	-134.625354432748	-2093.93833581896	5322.58712488696	-10.0258983131498	-53.7135643321089	-123.847479249584	135.365666794506
09-Mar-2025 00:04:30	11592918.1822459	3442420.0937364	1792414.89939947	-210.538879945063	-2116.68194237018	5311.36468397205	-9.24516034312546	-52.885581266135	-123.185218031984	134.37617213336
09-Mar-2025 00:05:00	11585463.7107342	3378583.31343532	1951574.66263292	-286.419875714691	-2139.01243007502	5299.09676131472	-8.65955599397421	-52.1197318225168	-122.509593534283	133.416846249637
09-Mar-2025 00:05:30	11575733.4776636	3314082.86817524	2110350.73128154	-362.25321079858	-2160.92525352183	5285.78556406784	-7.93947927094996	-51.3128640288487	-121.785325211473	132.392261038178
