time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
15-Jun-2025 00:00:00	1016129.32647728	7308170.98179532	-9799285.30678307	3720.87776824242	3251.22507544595	2843.09405237119	69.0168306459673	-3.0817908551544	70.1971308663487	98.4909007429434
15-Jun-2025 00:00:30	1127653.51847452	7404995.04627698	-9713042.93218593	3713.93918796235	3203.60321865909	2906.30478658844	70.6382938646711	-2.41196247283369	68.3245358653367	98.3047726425104
15-Jun-2025 00:01:00	1238958.70939637	7500380.94521833	-9624912.47655759	3706.27772948526	3155.34886164289	2968.96410699641	71.9373659989797	-3.64760482963175	68.9161594286561	99.6881471302394
15-Jun-2025 00:01:30	1350023.23054921	7594309.83991235	-9534910.66888316	3697.89457080209	3106.47111006031	3031.05958833665	73.0731785139069	-5.76241423096508	70.631497470662	101.792451934525
15-Jun-2025 00:02:00	1460825.45027131	7686763.16684325	-9443054.60942206	3688.79103135103	3056.9791995655	3092.57890381463	74.167831000872	-8.00527822598815	72.5013201572001	104.025924938864
15-Jun-2025 00:02:30	1571343.77904224	7777722.64140581	-9349361.76671729	3678.96857239433	3006.88249383017	3153.50982770557	75.3012817364652	-9.90399492625147	73.9246812686324	105.98693621066
15-Jun-2025 00:03:00	1681556.67305222	7867170.26184947	-9253849.97452287	3668.42879673045	2956.19048329017	3213.84023795298	76.5077783458401	-11.2692171027884	74.6658455934376	107.496157604395
15-Jun-2025 00:03:30	1791442.63875971	7955088.3129969	-9156537.42865615	3657.17344878361	2904.91278337806	3273.55811875646	77.7713002134115	-12.1981707783416	74.8511412572116	108.627178250791
15-Jun-2025 00:04:00	1900980.23707617	8041459.36998099	-9057442.68377156	3645.2044145126	2853.0591329039	3332.65156314968	79.0213737364393	-13.0783921508119	74.9657334573567	109.705437610193
15-Jun-2025 00:04:30	2010148.08761011	8126266.30192054	-8956584.65005745	3632.52372131571	2800.6393923737	3391.10877556723	80.1789749695454	-14.3424867587164	75.5503054987639	111.095560732855
15-Jun-2025 00:05:00	2118924.87284121	8209492.27556256	-8853982.58985597	3619.13353788412	2747.66354230505	3448.91807439983	81.3027956075966	-15.7250218903646	76.2976313047111	112.599953062924
