time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
12-Jan-2025 00:00:00	-9335884.83915709	-2763164.47866955	7456921.76434143	-3719.21350773641	1442.18070783027	-4075.37812719101	-66.4533054381609	45.1257876600139	-54.4064304819331	97.0177210275503
12-Jan-2025 00:00:30	-9446550.29513174	-2719631.78020282	7333938.75770297	-3658.35521363891	1459.94592878507	-4123.34502296821	-67.725851116702	43.5225749881938	-53.2308610985056	96.511812833316
12-Jan-2025 00:01:00	-9555379.46591471	-2675570.4223166	7209528.88125689	-3596.79690069685	1477.42415441057	-4170.50104981626	-66.4790092017502	42.541149222292	-53.7384342895821	95.4831260563636
12-Jan-2025 00:01:30	-9662351.53412715	-2630989.06489717	7083716.59517169	-3534.55081498584	1494.61208426964	-4216.83730870816	-64.0832857321948	41.8332397639751	-54.9898034380749	94.2367547273486
12-Jan-2025 00:02:00	-9767446.05175583	-2585896.46573067	6956526.62410115	-3471.62932900265	1511.5064770162	-4262.34506708828	-61.5398211125284	41.1484758853912	-56.3101071836427	93.0116918526158
12-Jan-2025 00:02:30	-9870642.94390304	-2540301.47871014	6827983.95216637	-3408.04493906085	1528.10415095919	-4307.01576040374	-59.4766402188689	40.3325937404297	-57.2839514994994	91.9001629430129
12-Jan-2025 00:03:00	-9971922.51225458	-2494213.05284069	6698113.81789193	-3343.81026279228	1544.40198434117	-4350.84099359826	-58.145184410736	39.3264415636659	-57.7503458345309	90.8984813967034
12-Jan-2025 00:03:30	-10071265.4389693	-2447640.22930692	6566941.70909903	-3278.93803633201	1560.39691627347	-4393.81254256912	-57.4164219852537	38.1630470878445	-57.7975962627679	89.9645808658701
12-Jan-2025 00:04:00	-10168652.7899695	-2400592.14052686	6434493.35775411	-3213.44111179387	1576.08594696252	-4435.92235558577	-56.7775579299778	36.9666714635678	-57.7581540895626	89.0293785636011
12-Jan-2025 00:04:30	-10264066.0184816	-2353078.00790592	6300794.73477644	-3147.33245452913	1591.4661383655	-4477.16255467083	-55.6562343463302	35.8755343006924	-58.0021847831085	88.0279718191192
