time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
13-Apr-2025 00:00:00	-10679890.0252448	-5991813.38201142	-1366130.49415152	-450.256561281601	1981.08826096329	-5300.67161072971	-91.4267046432942	84.1274349335581	217.713190456387	250.669704849092
13-Apr-2025 00:00:30	-10692372.8761552	-5931808.22251874	-1525014.13451218	-381.926563062899	2019.2096783011	-5291.41997196392	-96.0966693144292	82.1606659153476	216.967842417071	251.117481510346
13-Apr-2025 00:01:00	-10702804.8182017	-5870665.28138978	-1683605.00063876	-313.530908957598	2056.9395720649	-5281.15357613345	-98.1280432399362	81.5711272032931	216.70696141338	251.485325194801
13-Apr-2025 00:01:30	-10711184.0768986	-5808396.41067431	-1841872.68232677	-245.08260931518	2094.27085959247	-5269.87459958744	-98.9469501879066	81.5993925081566	216.65151781938	251.767432331169
13-Apr-2025 00:02:00	-10717509.2681676	-5745013.6736442	-1999786.83748239	-176.594678318044	2131.19653578456	-5257.58540662204	-99.5891069024801	81.6972576742992	216.590592707507	251.999835266858
13-Apr-2025 00:02:30	-10721779.3983685	-5680529.34253588	-2157317.19775114	-108.080131637772	2167.70967429468	-5244.28854887064	-100.699792006984	81.5254830876365	216.387006486766	252.210604612943
13-Apr-2025 00:03:00	-10723993.8643082	-5614955.89617067	-2314433.57412753	-39.5519840801592	2203.80342870624	-5229.98676466287	-102.533836944029	80.9514140123501	215.982928537764	252.418193814971
13-Apr-2025 00:03:30	-10724152.4531348	-5548306.01762564	-2471105.86254532	28.9767527467935	2239.4710336936	-5214.68297835238	-104.955731811002	80.0466514900327	215.405467511155	252.6315251279
13-Apr-2025 00:04:00	-10722255.3424307	-5480592.5913504	-2627304.04944631	97.4930728678304	2274.70580616455	-5198.38029961398	-107.439532587305	79.0841690730304	214.772240079474	252.833293039713
13-Apr-2025 00:04:30	-10718303.0995163	-5411828.70164045	-2782998.21732935	165.983978078297	2309.50114639266	-5181.08202270961	-109.399179905653	78.3687055595219	214.215027168859	252.978086877222
13-Apr-2025 00:05:00	-10712296.6818049	-5342027.62890096	-2938158.55027436	234.436480533061	2343.85053911948	-5162.79162572501	-111.177011411637	77.7287866463885	213.639619537164	253.069119364507
13-Apr-2025 00:05:30	-10704237.4359706	-5271202.84805456	-3092755.33944551	302.837604869097	2377.74755465717	-5143.51276977532	-113.055726906285	77.0193748502061	212.976999380626	253.126023462227
13-Apr-2025 00:06:00	-10694127.0977596	-5199368.02552182	-3246758.98856843	371.1743906166	2411.18584996089	-5123.24929818171	-114.928953753784	76.2869306076318	212.270710363053	253.154527256591
13-Apr-2025 00:06:30	-10681967.7914627	-5126537.01669918	-3400140.01938315	439.433894490224	2444.15916968982	-5102.00523561823	-116.541764145717	75.6525853164494	211.60381840216	253.143185603786
13-Apr-2025 00:07:00	-10667762.0293277	-5052723.86339111	-3552869.0770707	507.603192673895	2476.66134725383	-5079.78478722957	-118.211229335517	74.9666588278487	210.868861819152	253.099924065041
13-Apr-2025 00:07:30	-10651512.7111442	-4977942.79070413	-3704916.93565255	575.669383215618	2508.68630581794	-5056.59233772032	-120.106868177652	74.1484681088477	210.008727233857	253.036204169912
13-Apr-2025 00:08:00	-10633223.1231052	-4902208.20529209	-3856254.50336357	643.619588091945	2540.22805935811	-5032.43245041484	-122.011796170846	73.2988774860278	209.100514688529	252.947878205285
13-Apr-2025 00:08:30	-10612896.9377004	-4825534.69123297	-4006852.82799415	711.44095581158	2571.28071357717	-5007.30986629029	-123.584586465731	72.5765499658883	208.263298890088	252.812395426804
13-Apr-2025 00:09:00	-10590538.2120539	-4747937.00907544	-4156683.10220609	779.120663251182	2601.83846698836	-4981.22950297993	-125.146196387708	71.8381175296381	207.370702665299	252.635891995601
