time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
02-Feb-2025 00:00:00	-12174944.170769	-1760119.74047729	356611.328928631	-452.271645511731	1887.07787168801	-5342.20050574415	-20.5670863427222	2.79511620569974	35.0506925194641	40.7353502664009
02-Feb-2025 00:00:30	-12187339.7746923	-1703339.94754055	196316.22143555	-374.09356409911	1898.19206041801	-5343.97621617656	-24.2162762321532	2.05885313986801	35.286035412224	42.8459006897535
02-Feb-2025 00:01:00	-12197389.1158618	-1646232.23617639	35983.2939498422	-295.856265786199	1908.93902676676	-5344.72201280234	-24.8702370338142	1.68450094526634	35.6423350106779	43.4941637299317
02-Feb-2025 00:01:30	-12205090.6429282	-1588807.65229588	-124356.55873162	-217.574746164966	1919.31683338067	-5344.43808884687	-24.1717617884278	1.47540448280051	36.0556619633135	43.4334162363162
02-Feb-2025 00:02:00	-12210443.2544358	-1531077.29846044	-284672.450544347	-139.263999356714	1929.32361405163	-5343.1248324911	-23.3137498684227	1.29155896813609	36.4708192999824	43.3049618162575
02-Feb-2025 00:02:30	-12213446.2985967	-1473052.33283376	-444933.509999701	-60.9390153817318	1938.95757395547	-5340.7828265427	-23.0394328832626	1.04856189410202	36.8471859049168	43.4698753016342
02-Feb-2025 00:03:00	-12214099.5732991	-1414743.96564963	-605108.88601737	17.3852228530356	1948.21698991238	-5337.41284807258	-23.6423663981259	0.714080863632262	37.1645489869406	44.0530941227259
02-Feb-2025 00:03:30	-12212403.325717	-1356163.45814974	-765167.753746996	95.693742166775	1957.10021060181	-5333.01586801508	-24.9668200686574	0.306791341165081	37.4289257086348	44.9928961611745
02-Feb-2025 00:04:00	-12208358.2520365	-1297322.11992883	-925079.320376918	173.971581958804	1965.60565678118	-5327.59305073379	-26.4080514237285	-0.106278118910268	37.6783719292143	46.0114788533585
02-Feb-2025 00:04:30	-12201965.4970146	-1238231.30696801	-1084812.83092939	252.203796942617	1973.73182148653	-5321.14575355229	-27.2917661704123	-0.450581778772175	37.9560599382967	46.7515348483811
02-Feb-2025 00:05:00	-12193226.653527	-1178902.41896819	-1244337.57404114	330.375459981599	1981.4772702074	-5313.67552625071	-28.011625982821	-0.763330823741853	38.2179065451492	47.3903180495941
02-Feb-2025 00:05:30	-12182143.7618751	-1119346.89826426	-1403622.88772849	408.471664657071	1988.84064108361	-5305.18411052745	-28.8928861748427	-1.07797162095085	38.4364906796254	48.0970343170234
