time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
01-Jun-2025 00:00:00	-6291615.26902221	-9564012.54740717	4517508.61999275	-2820.70957255631	-491.58112192742	-4909.2918329854	-59.9007558776066	38.4589826390147	-51.2669321307912	87.7239547127226
01-Jun-2025 00:00:30	-6375628.23027335	-9577839.10516271	4369799.45033106	-2780.07534669891	-430.17744735336	-4937.82566546718	-61.957375288941	37.4707546196878	-50.5239581335336	88.2918124739921
01-Jun-2025 00:01:00	-6458414.2016219	-9589822.41347603	4221248.58313344	-2738.91183116556	-368.699602480649	-4965.4044448221	-62.3360031042248	38.8639127705246	-50.696719320491	89.2543463855151
01-Jun-2025 00:01:30	-6539957.42429053	-9599960.42426955	4071884.74566871	-2697.22704297613	-307.159360825931	-4992.02316086795	-61.9359430680051	41.3465198855847	-51.2756232800893	90.4145192606468
01-Jun-2025 00:02:00	-6620242.38206286	-9608251.44233699	3921736.81274288	-2655.02909339542	-245.568501448768	-5017.67698728044	-61.4139379831031	43.9795100167394	-51.8986147958785	91.6478875786883
01-Jun-2025 00:02:30	-6699253.80283652	-9614694.12632896	3770833.80116921	-2612.32618629897	-183.938807118906	-5042.36128231309	-61.1826166138053	46.1776741333306	-52.34564587567	92.8211010827657
01-Jun-2025 00:03:00	-6776976.66254926	-9619287.48802315	3619204.86422316	-2569.12661660383	-122.282061808284	-5066.07158948246	-61.4065676145256	47.7089302707464	-52.5331307486631	93.8436913171704
01-Jun-2025 00:03:30	-6853396.18702578	-9622030.89292315	3466879.28607235	-2525.43876862743	-60.6100487492244	-5088.80363821883	-62.0004927068949	48.6949223913252	-52.5083758020774	94.7226799239078
01-Jun-2025 00:04:00	-6928497.85502544	-9622924.05993102	3313886.47619069	-2481.27111446595	1.06545184809524	-5110.55334448219	-62.6261589359492	49.6106928922236	-52.4439937034622	95.5700220146782
01-Jun-2025 00:04:30	-7002267.40069382	-9621967.061335	3160255.96375316	-2436.63221234795	62.732664925481	-5131.3168113436	-62.9061794243753	50.986056368798	-52.5318682231009	96.5213061081499
01-Jun-2025 00:05:00	-7074690.81651324	-9619160.32233556	3006017.39201512	-2391.53070497419	124.379822842123	-5151.09032953189	-63.0697596874088	52.5092836711556	-52.676243588794	97.5182346913199
01-Jun-2025 00:05:30	-7145754.35494962	-9614504.62142122	2851200.51267274	-2345.97531785406	185.995167319963	-5169.87037794555	-63.3023539595306	53.9233197011054	-52.7893748721108	98.4968554005332
01-Jun-2025 00:06:00	-7215444.53200751	-9608001.08924726	2695835.18021331	-2299.97485761248	247.566951874065	-5187.65362413006	-63.5258778370917	55.3232761267573	-52.8863082518801	99.4643837606377
01-Jun-2025 00:06:30	-7283748.12877361	-9599651.20888814	2539951.34624716	-2253.53821030594	309.083443749147	-5204.43692472041	-63.5638300236315	56.9391317907721	-53.0247851717286	100.469164716683
01-Jun-2025 00:07:00	-7350652.19416927	-9589456.81509897	2383579.05382984	-2206.67433971163	370.532926162459	-5220.21732584899	-63.6385356858373	58.4823382161558	-53.136281138286	101.456943974641
01-Jun-2025 00:07:30	-7416144.04717521	-9577420.09386352	2226748.43177151	-2159.39228561158	431.903700422482	-5234.99206351876	-63.8689258936793	59.7980235982686	-53.183598486241	102.389152106154
01-Jun-2025 00:08:00	-7480211.27916243	-9563543.58175849	2069489.68893601	-2111.70116206105	493.184088077823	-5248.75856394185	-64.1015414223075	61.0819090325385	-53.2095932303928	103.301829778175
01-Jun-2025 00:08:30	-7542841.75570656	-9547830.16561735	1911833.10852936	-2063.61015567032	554.362432957013	-5261.51444384343	-64.0963596589863	62.642538620159	-53.2839705666993	104.267024919987
01-Jun-2025 00:09:00	-7604023.61943539	-9530283.08128245	1753809.04238215	-2015.12852382143	615.427103439829	-5273.2575107312	-64.0868707466871	64.1877300534397	-53.3550882476848	105.232870974017
01-Jun-2025 00:09:30	-7663745.29181388	-9510905.91307486	1595447.90522211	-1966.26559291965	676.366494493659	-5283.98576313015	-64.2153688753024	65.5363459736109	-53.3867081783246	106.154448109731
01-Jun-2025 00:10:00	-7721995.47441532	-9489702.59359114	1436780.16893904	-1917.03075668351	737.169029617965	-5293.69739078289	-64.344039904885	66.8555244896561	-53.3997543251608	107.057696538156
01-Jun-2025 00:10:30	-7778763.15222798	-9466677.40175694	1277836.3568492	-1867.43347428018	797.823163211357	-5302.39077481577	-64.2406172305346	68.429370816797	-53.4365989842918	108.004193453545
01-Jun-2025 00:11:00	-7834037.59520148	-9441834.96217215	1118647.03795142	-1817.48326855533	858.317382566027	-5310.06448787058	-64.1437230007723	69.9702164884657	-53.4653844444547	108.9440027245
01-Jun-2025 00:11:30	-7887808.35905517	-9415180.24498554	959242.821177888	-1767.18972433676	918.640209736547	-5316.71729420163	-64.1951721366495	71.3065799288452	-53.4642082249047	109.836560524803
