time	x_sgp4	y_sgp4	z_sgp4	vx_sgp4	vy_sgp4	vz_sgp4	err_x	err_y	err_z	err_norm
19-Jan-2025 00:00:00	10477207.3659452	-1672268.44869103	6057822.48750379	-2942.8929988722	-1797.39761295657	4569.43559530594	15.1347917020321	18.8644691952504	-7.0914223715663	25.2035392184194
19-Jan-2025 00:00:30	10387892.8385018	-1726024.35931379	6194304.72005134	-3011.29779413287	-1786.25656946469	4529.23249307474	18.1903597377241	19.9162246896885	-5.05819424241781	27.4432236129796
19-Jan-2025 00:01:00	10296534.9537559	-1779440.74937335	6329567.41980299	-3079.1144130684	-1774.76346710713	4488.13520274915	18.5809671077877	21.4440497634932	-4.73718669451773	28.7670044790656
19-Jan-2025 00:01:30	10203151.561727	-1832507.09082949	6463583.88219483	-3146.32924761891	-1762.92055812925	4446.15182882695	17.771542686969	23.1849944903515	-5.20002631749958	29.6717369342457
19-Jan-2025 00:02:00	10107760.9189727	-1885212.92371878	6596327.64857266	-3212.92881091802	-1750.73016720545	4403.29065938799	16.8204776924103	24.9441857228521	-5.76424940675497	30.6327837847018
19-Jan-2025 00:02:30	10010381.6847135	-1937547.85939955	6727772.51167369	-3278.89974044087	-1738.19469061908	4359.56016432731	16.3834999129176	26.5980720915832	-5.99878366291523	31.8097770161956
19-Jan-2025 00:03:00	9911032.91714545	-1989501.58218986	6857892.52105381	-3344.22880084731	-1725.31659590194	4314.96899354353	16.7173619810492	28.0960619398393	-5.72937548626214	33.1916349641788
19-Jan-2025 00:03:30	9809734.06967889	-2041063.85102085	6986661.98845977	-3408.90288679797	-1712.09842147503	4269.52597508364	17.6836020667106	29.462176701054	-5.0439621033147	34.7299754062334
19-Jan-2025 00:04:00	9706504.98678338	-2092224.5025992	7114055.49314576	-3472.90902600472	-1698.54277575353	4223.24011324556	18.7526991534978	30.7982133512851	-4.29798822198063	36.313446186353
19-Jan-2025 00:04:30	9601365.90013286	-2142973.45261688	7240047.88713148	-3536.23438191097	-1684.6523368865	4176.12058663752	19.334538737312	32.2176935118623	-3.88848763797432	37.7746541945733
19-Jan-2025 00:05:00	9494337.42440775	-2193300.69823455	7364614.30040191	-3598.86625656361	-1670.42985204391	4128.17674619625	19.7624433711171	33.6465649739839	-3.56575393956155	39.1836713913159
19-Jan-2025 00:05:30	9385440.55311106	-2243196.32006344	7487730.14604658	-3660.79209336636	-1655.87813685125	4079.41811316392	20.3175239358097	35.0269654844888	-3.13200888410211	40.6140316834449
19-Jan-2025 00:06:00	9274696.65426657	-2292650.48428629	7609371.12533792	-3721.99947982586	-1641.00007474959	4029.85437702468	20.9063705150038	36.3866042667069	-2.67765713203698	42.0503406156157
19-Jan-2025 00:06:30	9162127.46614886	-2341653.44430331	7729513.23274647	-3782.47615018118	-1625.79861652371	3979.49539340116	21.2900612372905	37.7841817494482	-2.39983129315078	43.43581803303
19-Jan-2025 00:07:00	9047755.09267043	-2390195.543424	7848132.76089306	-3842.20998818559	-1610.27677938653	3928.35118191247	21.7629915997386	39.1434024274349	-2.0479337349534	44.8333334646128
19-Jan-2025 00:07:30	8931601.99894802	-2438267.21646544	7965206.30543557	-3901.18902966146	-1594.43764647073	3876.43192399318	22.4830917064101	40.4232520814985	-1.48793375398964	46.2789657228798
19-Jan-2025 00:08:00	8813691.00682183	-2485858.99129151	8080710.76988948	-3959.40146500904	-1578.28436634975	3823.74796067453	23.2515681609511	41.6757632987574	-0.893658206798136	47.7315754345903
19-Jan-2025 00:08:30	8694045.28992042	-2532961.4917065	8194623.37038215	-4016.8356419229	-1561.82015193857	3770.30979032937	23.754399901256	42.9831137750298	-0.536710605025291	49.1132125068142
19-Jan-2025 00:09:00	8572688.36912341	-2579565.43858131	8306921.64033782	-4073.4800677572	-1545.04828014044	3716.12806637976	24.2765573393553	44.2613666970283	-0.146650333888829	50.4820891451636
19-Jan-2025 00:09:30	8449644.10763294	-2625661.65212186	8417583.43509394	-4129.3234120592	-1527.97209097002	3661.21359496976	24.9972490519285	45.4601249657571	0.439885295927525	51.8813928218968
19-Jan-2025 00:10:00	8324936.70611272	-2671241.05361121	8526586.93644673	-4184.35450897214	-1510.5949868879	3605.57733260288	25.7582220127806	46.6300686290488	1.05980017967522	53.2820089526505
